status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
471784335392_103610943036606,"@SnapDeal Bangalore: Discover the power to amaze yourself, Pay Rs. 129 for 1 month workout session worth Rs. 2500 at Contours International - Women's health & fitness studios",Great deal on 1 month workout session - Snapdeal.com,link,http://www.snapdeal.com/deal-Bangalore-contours-international,2010-09-21 00:34:09,7,0,0,7,0,0,0,0,0
471784335392_10150291514630393,Yuvraj Singh dropped against Australia. What will be the song on his mind ?,Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150291514540393/?type=3,2010-09-20 09:25:25,97,82,0,97,0,0,0,0,0
471784335392_120098504711827,"Pune (Bhandarkar Road, Magarpatta City, Aundh) - 
							Pay Rs 449 to rejuvenate your mind, body and soul with a Swedish Massage worth Rs 999 at The Four Fountains Spa","Pay Rs 449 to rejuvenate your mind, body and soul with a Swedish Massage worth Rs 999 at The Four Fo",link,http://www.snapdeal.com/deal-Pune-four-fountains-spa2,2010-09-20 06:32:56,13,8,0,13,0,0,0,0,0
471784335392_129078267141134,"Jaipur (Samode) - Enjoy unmatched panoramic views of Aravali hills amid supreme peace and 
serenity with low-lying clouds, Pay Rs 200 for entry fee & a 
Rajasthani meal worth Rs 400 at Samode Fort",Enjoy unmatched panoramic views of Aravali hills amid supreme peace and serenity with low-lying clou,link,http://www.snapdeal.com/deal-Jaipur-samode-fort,2010-09-20 06:31:02,9,0,0,9,0,0,0,0,0
471784335392_153856727967747,"Hyderabad (Banjara Hills) - 							Rendezvous with Andhra, Tamilian and Kerala food! Pay Rs 299 to 
enjoy delectable Andhra, Tamilian, Kerala and other South Indian dishes 
worth Rs 500 at Amogh Hampi","Rendezvous with Andhra, Tamilian and Kerala food! Pay Rs 299 to enjoy delectable Andhra, Tamilian, K",link,http://www.snapdeal.com/deal-Hyderabad-amogh-hampi,2010-09-20 06:29:38,11,1,0,11,0,0,0,0,0
471784335392_103299959733331,"Chandigarh (Sector 35/B) - Laughter is brighter where food is best, Pay Rs 300 for Continental & Italian Cuisine worth Rs 600 at Flamme Bois Bistro","Laughter is brighter where food is best, Pay Rs 300 for Continental & Italian Cuisine worth Rs 600 a",link,http://www.snapdeal.com/deal-Chandigarh-flamme-bois,2010-09-20 06:27:38,10,1,0,10,0,0,0,0,0
471784335392_136302169749984,"Mumbai (Mira Road East, Malad West, Andheri East) - Pay Rs 180 and relish the taste of hot fresh Pizza's, Garlic Bread, Sandwich, Salads and more worth Rs 300 at Pizza Way","Pay Rs 180 and relish the taste of hot fresh Pizza's, Garlic Bread, Sandwich, Salads and more worth.",link,http://www.snapdeal.com/deal-Mumbai-pizza-way,2010-09-20 06:22:19,10,0,0,10,0,0,0,0,0
471784335392_129084770474122,"Bangalore (Marathahalli, Total Mall, Old Airport ROAD, Koramangala, HSR Layout, Sarjapur Road) - Get your dazzling cloths speak for you. Enjoy the convenience of Free 
home pickup & Delivery by paying Rs. 149 for laundry & dry 
cleaning worth Rs. 500 at SSK White Collar",70% off on Laundry and Dry Cleaning services at SSK White Collar,link,http://www.snapdeal.com/deals-Bangalore,2010-09-20 06:20:29,10,1,0,10,0,0,0,0,0
471784335392_148071951894851,Have you seen this? What next can Rajnikanth do ?,ROBOT HINDI TRAILER HD Quality  Rajinikanth - Aishwarya Rai,video,http://www.youtube.com/watch?v=RhizZfo4_i4,2010-09-20 02:45:13,33,31,0,33,0,0,0,0,0
471784335392_151026951598292,Become the ✰ of saving with SnapDeal.,,status,,2010-09-19 06:23:50,36,2,0,36,0,0,0,0,0
471784335392_10150289925475393,Shahrukh Khan becomes the No. 1 tax payer in Bollywood by paying an advance tax of Rs. 5 Cr. Time for him to start saving with SnapDeal.,Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150289925455393/?type=3,2010-09-18 07:42:29,163,41,1,163,0,0,0,0,0
471784335392_119150478138850,@Snapdeal Delhi: Good morning Delhi people! Planning for a weekend Lunch or Dinner? Why not try 3 course Australian Cuisine meal at Cafe Oz!,Great deal to enjoy 3 course Australian Cuisine meal | Snapdeal.com,link,http://www.snapdeal.com/deal-Delhi~NCR-cafe-oz,2010-09-17 23:37:53,12,7,0,12,0,0,0,0,0
471784335392_126708080714236,"Are you where you should be?

 SnapDeal Pune---SnapDeal Jaipur---SnapDeal Chandigarh
 SnapDeal Bangalore---SnapDeal Chennai---SnapDeal Mumbai",,status,,2010-09-17 13:26:17,25,11,0,25,0,0,0,0,0
471784335392_157311530961649,While We are Buzy preparing Killer Deals for you what are your weekend plans ?,Snapdeal,photo,https://www.facebook.com/Snapdeal/photos/a.10150289318840393.539117.471784335392/10150289321370393/?type=3,2010-09-17 09:52:54,19,8,0,19,0,0,0,0,0
471784335392_159649287379974,"SnapDeal Mumbai 
 SnapDeal Delhi 
 SnapDeal Kolkata
 SnapDeal Chennai 
 SnapDeal Bangalore 
 SnapDeal Hyderabad

 City Specific Pages, City Specific Killer Deals.",,status,,2010-09-17 03:19:47,27,34,0,27,0,0,0,0,0
471784335392_160789327268745,"Well great news for Delhi-NCR, Bangalore, Kolkata and Hyderabad SnapDealers! Check out our new and exciting deal at Vibes. Time for a change in lifestyle and renew your confidence, Pay Rs 299 and pick beauty and health services worth Rs 2000","Great deal at Vibes in Delhi-NCR, Bangalore, Kolkata and Hyderabad | Snapdeal.com",link,http://www.snapdeal.com/deal-Delhi~NCR-vibes-delhi,2010-09-17 01:55:27,10,8,0,10,0,0,0,0,0
471784335392_159908694025396,"Home, Car and Retail loans to get costlier as RBI ups rates. Time to start saving with SnapDeal.

Checkout your city specific deals here: http://www.facebook.com/SnapDeal?v=app_145629942139175&ref=ts",,status,,2010-09-17 00:57:40,9,0,0,9,0,0,0,0,0
471784335392_154883547862714,"Chandigarh, Sector 9D: Get ready for addictive experience, Pay Rs 499 to enjoy 3 course Australian Cuisine meal worth Rs 1349 at Cafe Oz",Great deal to enjoy 3 course Australian Cuisine meal | Snapdeal.com,link,http://www.snapdeal.com/deal-Chandigarh-cafe-oz-chandigarh,2010-09-17 00:15:41,5,0,0,5,0,0,0,0,0
471784335392_148360738536700,"Chennai, North Usman Road: Man Vs. Food: Eat as much as you want! Savor the taste of Unlimited Biryani for just Rs.99 at Cinnamon Grand (Actual worth Rs.499)",Great deal to savor the taste of Unlimited Biryani | Snapdeal.com,link,http://www.snapdeal.com/deal-Chennai-cinnamon-grand,2010-09-17 00:11:45,5,6,0,5,0,0,0,0,0
